process_id,final_rinse_total_turbidity_liter
24066,1965200.665416628
24068,261837.3429966193
24070,775969.7899174703
24072,3753634.0604547956
24073,3611504.263913921
24074,1311788.0931222336
24075,468697.09210167243
24076,1051548.623956791
24077,1467426.3332162742
24078,280163.3252832159
24079,1019261.7219228268
24080,600799.1687083119
24081,17517740.036281433
24083,626200.962274145
24084,1297144.2948666508
24086,903670.5592116695
24087,545473.820989412
24091,151730.68864096716
24093,1005607.7737323606
24094,19838.717562819897
24095,4278677.932453628
24096,673876.0074386705
24097,853082.8497495372
24098,1671877.3361518849
24099,2155060.0709638824
24101,1008298.3937845124
24104,225324.53016647187
24106,126037.8833545745
24107,810778.5721228453
24108,477901.7762070437
24109,667532.9163820914
24110,456714.6328768898
24113,1114462.9711234134
24114,679562.23597805
24115,5792714.977955575
24118,362392.38083284406
24121,90720.38252754656
24123,99372.16817336822
24124,3220976.909295792
24125,2317028.652221035
24126,1412659.0301527241
24128,650083.0157929605
24129,2493358.63305888
24130,501994.9875691895
24132,677442.0383726845
24133,834029.5045152928
24134,438191.73882386705
24135,22515.56817627796
24136,1657787.475916918
24137,253008.83301910735
24138,1024303.5612133848
24140,4215629.712865974
24142,139362.4260243077
24143,2276757.895363897
24144,313758.0273331176
24145,287506.1695944613
24148,1020650.1997436036
24149,509121.37026617024
24151,243412.40720589837
24152,244469.63794807583
24153,7084435.175198538
24154,272899.2582051326
24156,244882.2554622948
24158,657508.3258889344
24159,577670.7541097325
24160,552770.1274634481
24164,3616369.6006748164
24165,743404.424708879
24167,260274.15516231008
24168,561689.2814407654
24172,124743.67446178824
24173,530730.8616572848
24176,668280.4773867364
24179,51214.13611553433
24181,3646479.1509960173
24182,1633305.2747318677
24183,936736.0024176904
24184,499528.8403390776
24185,3510615.2462938135
24186,765141.1316931054
24187,1558175.5099831203
24189,937555.1756129531
24190,507076.97222908534
24191,789885.6405049242
24192,9138062.330872077
24193,1035534.9331234178
24194,600788.0667847118
24196,3366772.4349943576
24198,882121.8629744558
24199,4271600.707958171
24200,117540.09512654223
24202,885350.7918031358
24205,2631950.895421599
24206,1620081.977588661
24207,222633.25947711623
24208,578287.8461730641
24209,349950.6192569473
24211,227937.90407890847
24214,635221.6109153287
24215,885337.4825260544
24217,1870346.0321250465
24218,522882.205288937
24219,367039.79941894027
24220,137511.0100606739
24222,123415.0720681428
24224,32530.775132833132
24226,618901.4274470882
24227,1129848.4847124051
24228,1740194.7148816604
24230,6408770.184091225
24231,1770731.470004292
24232,769391.9200632393
24234,644224.022229054
24236,2654900.547575199
24238,628231.4773972097
24239,668352.4916080709
24242,697806.5663915767
24243,1942728.357878385
24245,1174058.0433105978
24246,106235.91764758505
24251,4023733.1296662535
24252,4514687.350888148
24253,26148.562170196226
24254,2376629.3903015205
24256,6467580.539400304
24258,259803.8935525222
24259,2089437.5804770414
24260,1767569.8075627657
24261,93679.06421987747
24262,81376.95037025058
24263,1502608.8209786203
24265,2407585.1263403725
24266,624885.1168392583
24267,1608723.6260129022
24268,845523.8563299632
24269,639055.4008564733
24270,135123.1707674311
24272,1203341.1782655185
24273,98358.05719745155
24275,5030453.294253083
24276,503859.38004307216
24277,99910.21824775626
24278,3495743.8024956267
24282,4643879.828038195
24285,483975.52691054525
24287,130328.66114240215
24288,60851.486280007586
24289,30566.472929475847
24290,109377.6921082541
24291,193899.70104363802
24292,3960657.8903094176
24293,70499185.20441075
24296,212284.72738658887
24297,420594.97269676114
24299,41914876.978894815
24300,51572.74580057226
24302,484751.859351693
24303,39322408.6436151
24304,417348.9794065287
24305,395502.2758538255
24306,1916361.6955613263
24310,8785037.755112002
24311,228583.6758286733
24315,3674853.188367937
24316,71949.73184599602
24319,4391891.279970141
24320,117583.03631971938
24321,920869.0717128774
24322,869041.3745156316
24323,51767.3714300678
24325,571578.012236211
24326,203235.99141171694
24331,60267.96788694776
24332,617832.7204992075
24336,1044585.7240797868
24339,528881.107928252
24341,637281.4198747597
24343,423063.2700507888
24344,16926262.532600604
24346,27544874.697451193
24347,318311.80989173107
24349,608759.1958001971
24350,2801265.5160512263
24351,670022.7067424684
24354,1635733.6417250754
24357,232934.5964917423
24359,528022.7769047277
24366,1075211.9282283047
24368,1564559.9614091155
24369,352379.8157354902
24371,2583920.8776291013
24372,4426311.999108059
24373,1081257.7658160427
24375,1579698.7718992701
24376,5259702.261143888
24377,231086.76606895955
24378,1617914.4800396273
24379,1147719.2267097977
24381,2417415.143109347
24382,215720.2723040568
24383,4589757.799926251
24385,399619.13729045447
24386,172303.40787523898
24387,1098918.668821623
24390,557764.2959496899
24391,191108.90202642907
24392,188667.0369451759
24394,56658.8707895815
24395,191536.53679469094
24396,1518684.8872265958
24398,324414.96972708654
24399,1899919.3718845095
24410,1751955.3417760301
24413,356365.3987364293
24415,235297.70676297272
24416,570406.6985886229
24418,1209741.846861563
24419,5402210.022459198
24420,2556172.8828360382
24421,57228.47803243704
24422,718400.3341766546
24423,64013.0876575042
24427,303209.9500655465
24428,2135037.894346159
24429,625983.0470326078
24431,558069.6738869606
24433,6611034.061897309
24435,763687.4793549648
24438,28671.725158930796
24440,569083.3913526128
24442,2265382.0398606807
24445,1004661.6920616794
24446,7587387.0668073455
24447,576663.5929881241
24449,2486130.046556606
24451,1120443.1006584375
24452,875940.0940679263
24453,20847399.095081974
24455,227270.72519056106
24457,3338642.8806405296
24458,1671228.985394284
24459,1023561.736600552
24460,1474049.2894542345
24461,21466.19623975212
24462,360344.89842159906
24463,22436.699334656718
24464,1221327.206912646
24465,850356.0864824151
24466,1960907.8267337198
24469,2931708.274755898
24472,241754.03043564523
24473,885478.2762622248
24474,779644.2746047027
24476,462466.9697809999
24477,586526.5085313685
24478,1002329.5224065074
24479,862320.9191284006
24482,138754.69264415395
24488,5031410.288140904
24489,111800.29823328635
24491,57331.226224128295
24492,299458.69094200974
24494,137388.0977249618
24496,834884.9182428838
24497,213623.28212702725
24499,161593.20400026476
24500,2460930.897799046
24501,504514.27991605224
24502,9422805.080936618
24503,95875.8949943571
24504,2455644.46364918
24505,760137.3939762302
24507,3871817.5308840494
24508,563092.1124607078
24509,2676286.185524479
24510,1884795.5723919293
24511,739730.8366721993
24512,675555.2166277685
24513,4057863.8428651984
24515,560577.1426948403
24516,774034.7852803624
24517,624802.99975493
24519,4401532.114005691
24520,1220780.1584259707
24521,18381852.176905055
24522,130779.88593836952
24524,2334127.8838584875
24525,1957965.3224351963
24526,5164683.634349451
24527,448977.3805327414
24528,86209.75105898523
24529,437873.9894792828
24530,658672.1706567544
24532,723500.001317834
24535,870304.7480734652
24536,13555775.30442881
24537,548834.8170983403
24538,479437.29527007183
24539,753718.4829461166
24540,583946.2189601545
24541,192379.55306841907
24545,709992.163437297
24547,357586.1928813538
24548,2016011.0074055179
24549,3923565.8190379785
24551,69492.48181641061
24555,147423.2796516792
24556,283721.4824445264
24557,1993519.6061902444
24558,133592.64713932248
24559,523080.2339456297
24562,339682.8830809247
24563,146767.05663183125
24564,1956585.7813060011
24566,928993.1424885095
24567,4408519.259428949
24568,206351.0605608202
24569,853478.8055996537
24570,899015.5385804592
24572,1431120.1469754293
24573,1503135.9797973305
24575,666888.6305315803
24579,604128.9140638933
24581,753343.7885175972
24582,187557.0745120241
24583,207203.23053258116
24586,1307220.330043872
24588,4122201.440363837
24589,629035.4805033236
24593,4177041.6275676764
24595,344474.0331012622
24596,266495.2217005238
24598,3860604.8968032505
24599,750142.7528465887
24601,412474.18636984716
24602,571903.8713128468
24603,626478.6516963686
24605,448116.6621145894
24606,452748.08527512185
24607,2960970.343635712
24608,1904649.0748415878
24610,975199.0294028532
24611,592701.0976242938
24612,197011.82168028
24613,3635110.4793773876
24616,632852.0057278902
24617,318813.67515164654
24620,165332.91508585922
24621,668983.0174175383
24623,2164415.5855436563
24624,1102490.7997941575
24627,2865633.3048489853
24628,4401685.809083197
24629,5239188.650612743
24630,4172464.4807235957
24631,4422637.871515725
24632,596772.4752758103
24633,56417.46302155174
24635,1160802.5832182183
24636,140907.6287851256
24639,1505887.5067240484
24643,318583.6330371799
24644,1818465.6181097901
24645,649326.303138603
24649,1899570.9640803717
24653,929144.2438936547
24654,1406357.398754581
24655,2260887.4846589947
24657,316823.13841992203
24659,850189.4579131249
24660,890771.2206453007
24661,741464.0483591534
24663,643924.9804767071
24664,74771.12775701794
24665,631865.039049975
24666,2181528.42832915
24667,327796.49267549394
24668,442026.19913983264
24669,55841.27615483194
24670,656730.6222946729
24671,438882.047866356
24673,796045.0334488932
24674,103265399.5286738
24675,4438447.519361096
24680,103126.64020195707
24681,1202950.2282220416
24682,1809770.3492263772
24685,351437.68755295814
24686,229621.04223984256
24687,3314066.999280977
24689,2248514.9460788304
24691,718587.9350832613
24696,1060970.113227922
24698,506671.04412430845
24699,346375.39345122135
24700,180965.5114241942
24701,729973.842634276
24702,2303117.419227419
24705,788251.462204946
24707,134470.9684966914
24708,896714.1346936078
24709,1830002.3492777413
24710,9897752.585035926
24711,246445.93722452718
24714,4732235.6693118205
24715,381941.1957350758
24716,291973.53147568525
24717,53667.9581660516
24718,535235.2295037763
24719,6469528.6489031715
24721,1257421.9126425658
24722,398519.81590210187
24724,6032748.778390508
24725,790618.1428845745
24726,187083.7201915897
24728,4145196.345830913
24729,3628283.7928581215
24730,523632.8503760439
24732,851687.9364930382
24735,612851.2419984606
24736,882203.6538443763
24739,52976.94215895264
24741,58848.03725726017
24742,22048.65734338294
24743,573580.688932912
24744,3977539.8454423225
24745,14526518.12109855
24746,105465.45498940707
24747,26606.838405007387
24748,189976.80790889627
24749,155346.79382402962
24750,990447.3300281443
24752,1515834.9630600153
24753,2460126.112556541
24754,598194.8258501393
24755,433894.5872657315
24757,4435675.558572241
24758,92495.86736166611
24763,597592.5610308921
24764,710383.0915307461
24765,1702282.381712038
24766,94419.14769145605
24767,647006.7509810965
24768,764446.5569030755
24769,196985.49681497016
24770,4625512.298369592
24771,415333.5838265144
24772,960755.7015185113
24774,1633572.4399324611
24775,23762393.89680565
24776,11917249.835749993
24777,1795535.8665162658
24779,433738.98042747565
24781,1049980.101531689
24782,197556.76302037353
24783,234872.35547781183
24784,1336971.1541837794
24785,1492742.174795209
24788,1809583.2213673552
24790,1729125.8201127774
24791,4237992.320648748
24792,2451090.23933848
24793,227356.63613755506
24794,230331.2100734677
24795,5564881.150120163
24797,739976.8749158725
24798,2829700.823465248
24801,174090.71147672812
24802,6652683.571357837
24803,3643045.03522119
24804,1160241.453096965
24807,3426076.605040857
24808,425362.93603447283
24810,1650925.0226234235
24812,358818.121736985
24813,40263030.65931607
24814,141060.97691641684
24815,2382588.6045164354
24817,184113.35075401183
24818,1125909.568203168
24819,1896369.9246480393
24820,136706.4924310757
24821,422269.99344946636
24822,2888913.6183756907
24823,211597.28074873422
24824,1150337.0970559136
24825,558622.9080055866
24826,1007489.7226278785
24827,1135275.2330366843
24829,1883204.3177304806
24830,614023.5020075154
24831,21139863.43933008
24832,1929078.8355629328
24834,211175.78438286766
24835,42825966.1966819
24836,60686.293671274005
24838,4119117.7357108044
24839,217398.7626926192
24840,166988.42442287496
24841,4100136.597327901
24845,76945.37338938375
24846,3823831.8934790064
24847,1239868.9125742798
24848,551751.771748843
24849,18838.40901217797
24850,118516.26101072157
24851,596253.0700119218
24852,268178.89060099394
24854,30610.125213746884
24857,21472.433883512855
24860,819713.3545311446
24861,21778.928200507427
24862,20356.469856858716
24863,2410360.117377338
24864,148970.97107425146
24865,511577.3367108825
24866,4442821.686740201
24868,1938015.0949078226
24870,784610.2470867385
24871,725974.8573622357
24872,165034.42829057697
24875,43354902.98590979
24876,123710.26691310457
24877,482657.67570787715
24879,967668.2586089439
24880,557396.0130959823
24881,647845.0931076533
24883,38316707.44735316
24884,911104.8505067937
24887,596269.1190642703
24888,433436.9977782124
24890,48509.04983833336
24891,1269287.9842887553
24894,69898.22000666252
24896,57601.1441903099
24898,1450780.166132553
24900,692439.2935472456
24901,4214116.040846389
24902,938544.5748488017
24903,1126935.0503665614
24905,170534.9071161853
24907,431550.72777689795
24908,915039.6539956754
24909,1523947.4197355376
24910,168390.65081235423
24911,571459.045453208
24912,454526.17242055765
24917,1140820.2772277084
24918,1851259.5931837687
24919,766740.7764748597
24920,4765367.741469294
24922,803594.3340199109
24923,1249049.303199079
24926,455394.36169914406
24929,5010413.523212621
24931,1152060.563246024
24932,798985.5630557891
24934,142158.77547063353
24935,303880.5739815997
24936,3761663.730230181
24937,609430.8510280664
24940,324447.48928985704
24941,460110.5742035748
24943,227246.4321098568
24944,279659.20959759044
24946,501490.26453084045
24947,51466.15989258634
24949,736471.8315192733
24951,46667.51657162567
24952,791986.3402359796
24954,87407.06403373533
24955,422078.9146084031
24957,199617.78252645503
24958,49762.33986492501
24959,118873.4369206517
24960,816275.4589616401
24961,159318.30540664968
24962,759725.5878150848
24963,862233.6958916961
24964,112958.9688971771
24968,237499.31862240372
24969,838553.0046063964
24970,466134.30989736586
24973,489255.0949499251
24974,238700.2077557496
24976,2289288.1757352855
24977,307473.6225295247
24978,197614.9691024863
24979,6194138.612640795
24980,237083.73828424248
24982,506512.8080846443
24984,536453.6637495169
24985,607686.0531537475
24986,711950.0935731068
24988,1364064.8167024069
24989,60546.11366305419
24990,1073313.616490557
24991,91743.65106539693
24992,3489453.985010126
24993,514668.88442214706
24994,20497.346945256508
24997,124401.52683720682
24998,740953.2940186
24999,1107840.535833539
25000,2282753.90934654
25001,651817.0731390587
25003,4134756.348822448
25004,19822.893642753344
25006,551588.539805978
25007,463465.3437928664
25009,4803723.063956657
25013,2486365.712734564
25016,508856.0364013095
25017,2291842.1295915274
25018,174385.36407006966
25020,713764.7256206034
25022,108598.3217222229
25023,2570646.592708125
25024,547559.9253032171
25025,2962827.581062596
25027,1423370.1815957155
25028,2275915.0171585907
25030,512455.3680286613
25033,134783.7872064836
25035,1362121.1761872761
25036,1435177.7972847756
25037,2038860.6577943687
25038,250342.19114672203
25040,3364966.0102237654
25041,1235982.4945600196
25042,183422.55038264676
25043,581958.7172234985
25044,735225.8253714066
25045,666196.4172231222
25046,4713446.98129937
25047,389584.2122684879
25048,561526.4285838635
25051,4276759.214578595
25052,1033631.062361484
25053,238453.50262557482
25054,1358545.6330989571
25057,2539272.4516776344
25058,1296718.720381548
25061,204678.6993457908
25068,636804.0391832343
25069,650584.5371235163
25070,508200.62272453954
25072,784856.1324227504
25073,3712034.8536820197
25075,3829482.679930037
25076,458637.8421587328
25078,606698.6457824145
25079,540420.3423423239
25080,686511.1056809981
25081,382619.7132311266
25082,176439.3980926629
25083,1340165.781251345
25084,4119826.6448829197
25085,2679058.6341337636
25086,138204.53555683017
25092,803293.0030655944
25093,447984.06773920084
25094,461471.20835471863
25097,1426623.8657138424
25099,1249771.7817384931
25100,4618588.576752706
25101,534408.9927476613
25102,5617706.99125356
25106,917766.6891848018
25107,426950.48401940725
25111,165070.66778830744
25112,621365.7996830441
25114,1715351.936607848
25116,1852503.0603357323
25117,502342.77471001376
25119,63994.68630082261
25120,841876.9433744324
25124,690306.7647999186
25125,235854.1880139386
25126,1899832.4812794789
25127,71533.35049144333
25128,683309.5231932816
25129,19726.903585634747
25130,1281629.2226785957
25132,1181286.4536798666
25134,5544885.6452422645
25135,324089.26478191884
25136,554589.5539149436
25137,219469.55370076394
25141,2497694.1469148146
25143,1181018.2136632253
25144,360847.1239784551
25145,4436185.447264225
25146,120636.49275964085
25147,387897.3230540611
25149,633322.3536298609
25152,3826582.85257484
25154,2899788.00226803
25155,224702.305977603
25157,4723354.770333865
25158,4575078.336551055
25159,856753.3030474088
25160,2181354.37467436
25161,1144626.0340031956
25162,509582.8747977555
25163,72933.6425294714
25165,1111542.8968701686
25166,254598.98998450887
25167,541840.6638280832
25168,106929.09168306425
25170,290441.69356206985
25172,1596681.4825111502
25174,520988.2365161955
25175,585903.201283212
25176,534268.4247251818
25179,957390.9829473022
25181,520648.82854944846
25182,22033134.88069383
25183,1639366.8700510599
25184,415090.88808272214
25185,288548.3136898682
25187,1598719.1598999964
25188,503414.2844175931
25189,459598.89149302256
25191,1994884.0676698887
25193,871763.12148566
25195,867657.734400807
25196,334175.9801149725
25197,590000.4013803644
25198,2648705.572198957
25199,578147.7001022983
25202,4430968.6447084565
25204,2350638.474648295
25206,481294.1889010774
25207,1874531.086228043
25208,538638.2157152003
25209,1633998.0534920457
25210,14335217.148803502
25212,208869.2029552093
25214,1093186.463285268
25215,454098.1322852459
25216,290387.1183281146
25217,2136156.682493582
25219,18675.282293515298
25220,2956513.4387323335
25221,925693.8241666452
25222,638117.5182646635
25224,113414.70455326057
25225,231251.44597451872
25226,596938.7977236927
25227,136346.52826984687
25228,4025853.862500814
25230,703343.5705864441
25231,6777461.411219269
25232,1089296.1280931511
25238,687416.8666694881
25240,260999.5709708833
25241,226119.51351150966
25243,584386.6957433898
25246,56244.07430087234
25247,1016280.2381712844
25249,692542.2967180958
25250,4670671.947533676
25251,598945.7330830019
25252,20390.76570316519
25253,11188826.759111354
25255,608325.2824398421
25256,503558.44577817485
25257,226790.1061006368
25258,58591.755503309454
25259,35120398.08458314
25261,1090473.814098628
25263,81126.86654316653
25265,714936.4588294982
25267,2090485.2135037405
25268,1342998.4763324258
25269,551763.7271889
25270,1012584.247888489
25271,224581.40692548372
25272,770191.7152230095
25273,66723.94221869667
25274,4155830.3533505327
25275,329680.23066608957
25279,375311.22096446634
25281,568623.2500364081
25282,402030.55901246914
25284,2940462.9774739146
25285,5679509.340012427
25286,674986.2065041752
25288,2866228.074755165
25290,3083181.581834621
25291,2667032.9286122997
25293,584759.661279813
25294,1246165.9521150088
25296,485068.04964719084
25298,490457.2451499123
25300,496041.2193051093
25301,3777020.2205805928
25302,1042889.1404602289
25307,41272.21993995141
25308,3917347.825128311
25312,4558307.754977352
25315,852902.2051173933
25316,98762.36519172983
25317,4903729.1305248495
25318,641980.3280506552
25319,396180.1995812122
25322,600112.6767333499
25323,531046.3638058202
25324,2609681.721611543
25325,39556.13948055238
25326,2494340.5870633214
25327,234373.27355111958
25328,1984858.6244600199
25330,609977.6339106
25331,438737.8384527286
25335,634393.9864881699
25337,577268.5629480426
25338,1030204.7347357271
25339,222987.83411741623
25341,2579719.6207959447
25344,452196.5272319496
25346,51774.06233675623
25347,1078903.8639453952
25348,591787.6566905723
25349,223237.93468965206
25351,268063.0138010171
25352,287675.3636072935
25353,210228.54790268705
25354,563123.9864814365
25356,577182.7620600883
25357,835369.3530804401
25359,219719.82489318238
25360,697926.6828161142
25361,158541.10797371942
25362,2547456.7995204157
25363,139273.19081249263
25364,199169.79567607623
25365,278702.50423071807
25368,685338.7075885091
25371,1623181.628438764
25376,18115.887481848444
25379,1120146.8676407752
25380,1204769.2922492675
25383,387136.60333938734
25385,444002.3276076568
25386,197793.0100377936
25388,738437.5350949903
25389,2863321.5343239265
25390,477823.6323910387
25391,479751.9307120059
25392,239859.03721494644
25393,4788163.577031095
25394,2888317.668348861
25395,200127.2608826957
25397,22383.8794440533
25400,4514129.990857079
25401,614058.0809201614
25403,59056.04743664522
25404,5182514.983490167
25405,4762782.599752588
25406,329587.63413928566
25407,686580.329408073
25408,147386563.53132576
25410,1180324.069882324
25411,627675.0602976447
25412,587203.2452424398
25414,450662.4740551972
25416,2464527.8569630836
25417,436443.00442451704
25418,311359.53547676647
25421,4086127.2067649616
25422,1192049.6748076282
25424,487363.31224886887
25426,80871.45973198934
25427,675521.2258879783
25429,165225.50961220264
25430,487207.49259350996
25431,5168255.6157989865
25432,23182.893908233935
25433,6392137.4565389445
25434,558101.3536277955
25435,2040949.7267278084
25436,227048.52019460546
25437,804886.1695128806
25438,157716.97773022723
25439,1473265.5376939084
25440,57775.68844084574
25441,928303.6331283135
25442,1207136.5081236067
25443,163443.45422731445
25444,1135197.638714675
25445,645546.1131779486
25446,1132150.9688192196
25447,480759.6616770005
25448,536150.2570355489
25449,1700585.9961058656
25450,151178.5706319877
25452,522946.3397542973
25453,864949.6275840241
25454,609421.9488961495
25455,2446883.902498788
25456,1281278.1690659963
25458,76724.21185600192
25459,381806.9755841502
25460,813813.651564753
25461,24798.870759406076
25462,4669218.739037602
25464,79351.86785718788
25466,737624.8219477239
25468,400262.5350644012
25473,655488.2958222858
25475,406100.3765076978
25476,484636.44458972535
25478,2667970.3990326654
25481,57953.45434817385
25482,850339.4948675623
25483,529261.2719538318
25484,9892066.753598962
25485,1901904.4333625708
25486,638987.4889148154
25487,4794680.640331844
25488,617423.8227094094
25489,22425.668682752497
25490,58154.62222313032
25492,203562.0438257742
25493,3075645.086924814
25495,407887.56602632324
25496,38018.152215486276
25497,5388937.352941271
25498,2290372.7212767326
25499,94728.91475911446
25502,60488.6067389304
25504,827106.9201543613
25505,103937.33544098678
25507,106139.93688497372
25508,468278.7502899136
25510,11754255.882203106
25511,461825.27655886166
25512,696053.8279665204
25513,226924.0610363563
25514,250723.56371186962
25515,4048448.9136007684
25516,4944707.809340938
25517,93105.63469844908
25518,1389145.2382317649
25519,118336.31713127556
25521,60251.855118072184
25522,168259.46596777134
25523,476686.41722362227
25526,921526.635574193
25527,2153008.4234888954
25528,213967.2935444319
25529,2244164.1845311746
25530,1865943.4846539744
25533,142386.83141139717
25534,2217942.8176962323
25536,1211476.8759434882
25537,122606.52813746218
25538,353915.01505374344
25539,2275282.8938613227
25540,21768.59869983389
25541,320445.04615099565
25542,427150.46883220103
25543,4894254.521177627
25544,385432.4387080506
25545,1602742.3256933196
25548,1765974.058096813
25549,727711.3016714352
25551,820817.3384912502
25552,224102.68130807715
25555,19942.347979492457
25556,390022.1735859556
25557,573072.913242797
25558,1332683.134511188
25561,58832.37874673333
25563,671300.0355374701
25565,6111707.693814024
25566,2070854.2264857874
25567,2600323.59653628
25569,157637.4582565414
25571,1454792.8764720983
25572,800865.7783810858
25573,233947.6505995933
25574,528733.2156241395
25575,2633754.4762463663
25576,718258.0961611123
25578,5241679.297219722
25581,215014.6560544685
25582,960231.7428133164
25585,2580356.9931340637
25587,167311.64021153838
25588,1476096.223592035
25591,222957.84012599845
25592,4018670.6382017084
25593,1089273.49077629
25595,1491337.28468173
25597,2868061.5339668905
25598,1740810.4432176128
25600,708717.367514325
25601,604601.8555434081
25602,669753.5638089989
25604,69789.89132877163
25606,398967.379852324
25607,662900.0299747717
25609,165002.21559645704
25611,87746.9535384216
25612,4204850.891419039
25615,803637.8342567198
25616,919407.0547026318
25617,2084520.8286418982
25618,930179.5496220959
25620,190344.55077399575
25621,656881.8490836875
25622,106001.39582513884
25623,1715483.7643312495
25624,1232543.0345125261
25626,485435.0678623084
25630,1647360.680736588
25631,5841841.48001344
25632,613066.6100217156
25634,6238793.95817407
25635,921463.5577796637
25637,681314.0276237589
25639,1472143.8256225388
25641,3981263.066848162
25642,53288.25331017086
25645,239445.74383399103
25647,4397745.227758308
25648,15258331.836074112
25650,1280122.0805505454
25651,275331.41965847084
25652,563015.7571072445
25654,6972557.199174971
25655,69148.44734065418
25656,601091.3370900303
25658,1070128.2808587712
25659,218992.96551485328
25661,156479.57417425912
25662,63679.477115520356
25663,48515076.02792515
25665,2414292.333908173
25668,1048818.807962249
25671,9700834.013043413
25672,5216887.94056736
25673,196357.44702923726
25674,53406.05499689078
25675,1100846.12871892
25676,428973.83569738513
25677,3517963.194831618
25678,353922.1995766971
25680,91934.63326255039
25681,188403.31597773047
25683,533037.5591477533
25684,2253366.5377419377
25686,920915.1165605227
25689,599516.8403779119
25690,20138.45141391086
25692,393273.06618778076
25693,328495.7673394093
25696,3181333.8151682746
25697,181032.2917775751
25698,1014047.7962744683
25699,208158.33587770376
25700,195858.45243883602
25702,1359382.657352696
25703,485130.52002230764
25706,587628.8331772547
25708,51267.70007567903
25711,4216183.644441016
25712,760269.3344497359
25715,91618.10157803542
25716,1546803.5057682572
25717,1151369.2298439315
25718,824394.0229531506
25719,311899.7906386835
25720,62185.2059402746
25722,518734.8422904542
25724,1591740.9261049042
25726,482734.0442383175
25728,2293396.7742497157
25730,1152922.3933233574
25731,1072719.626496427
25732,95915.60413480228
25733,506776.47079538595
25735,712586.1490783093
25736,844225.7812334028
25738,3861460.617363758
25739,116903.02788681479
25741,1638950.177058191
25743,1270723.806328691
25744,594111.0043219842
25745,1211606.5208331575
25746,426986.5805909063
25747,4007037.0324539035
25749,6542868.371128455
25750,2710543.8606676445
25752,295078.1229316557
25753,519622.95487835695
25755,560853.5571328171
25756,506908.26305072824
25757,3623287.4174484694
25758,578591.2945481952
25760,766119.5160626706
25761,62463.490620254874
25762,3975756.169170923
25763,590762.3471342167
25764,997947.5106318459
25765,202509.04017849345
25768,2261063.2005348336
25769,182947.7415205882
25770,454596.2505662177
25771,742228.7805456937
25772,581835.6353746456
25774,601979.8322123613
25775,1950235.8076716363
25776,622603.8150126373
25777,571296.8893972608
25778,79915.03049757876
25779,792530.455138213
25780,1242376.4933921266
25781,626523.1972274928
25783,739588.0225847301
25784,560168.2100553331
25785,61987.99421349496
25786,17938.93607158404
25788,93018.95941541938
25789,492819.6417173627
25790,2346676.1049655946
25794,1980236.4349305676
25795,1634156.8598922642
25797,40680.45510567298
25798,3515953.6643933454
25800,1047397.9284299861
25801,1670343.3336701095
25802,214912.45761091512
25803,536030.3291033542
25804,4219485.522338671
25806,787817.7496056448
25807,544455.6868294164
25808,769902.9872908113
25811,330988.5259278114
25812,950525.4989301978
25813,1684596.1705205094
25814,282863.4412695659
25815,7048291.707883894
25816,208722.77750779325
25817,574824.8380567041
25818,259679.82119257635
25822,5759091.008512986
25823,706824.3117404784
25825,232043.39463317228
25826,4503593.434221307
25827,1372056.262789045
25828,310831.7175848513
25829,3822113.7829125905
25830,433271.7624882363
25832,454586.4581461072
25833,191014.29622969302
25834,483888.14552365226
25835,105909.83706309773
25836,5909217.473717236
25837,637001.6068865678
25838,4359635.442417923
25839,2473361.531441819
25841,1332637.286287341
25842,2203140.1132207857
25843,633098.5823445406
25844,475847.5611721606
25845,70662072.97209428
25846,620407.4934113587
25850,21782474.46333621
25851,299386.75052012235
25852,17997153.984449606
25854,2615383.720388039
25855,348084.34299022605
25856,6311713.1578709325
25857,1003628.7443773568
25858,165016.68763853307
25860,642592.3230249112
25861,1995377.2401193925
25863,2843998.8425505846
25864,70980.33945919732
25865,575037.3202343
25866,1535497.2975982574
25867,2223163.2267318014
25868,247295.8115099347
25869,3896572.9665072896
25870,127721.28570852772
25873,463901.7280474933
25874,527918.9726240875
25875,809156.6075648961
25876,48696262.90045412
25877,3296579.8541350933
25881,2631168.0818953374
25882,2203689.489104836
25884,4712331.408517614
25885,1028919.1757343116
25887,2215754.852429734
25891,1497804.977100577
25893,235747.88710700837
25894,874516.6151393802
25896,213319.94446195208
25898,56273.30066412046
25900,5707964.2559386585
25901,429170.797959489
25903,24606.10577129335
25905,7925339.530936777
25908,98657.90848882226
25909,1048106.4031133659
25910,1339024.9636718468
25911,3248643.9329577633
25912,2780171.7115052473
25913,862978.221422137
25914,133391.3691048623
25915,477939.16271412396
25917,612544.8060638586
25918,28229686.257317252
25920,618111.0908047864
25921,911388.5360632604
25923,772167.1970496171
25924,778929.3238150994
25925,4526366.28622726
25926,1908795.6328095912
25927,1139843.2470432045
25928,693802.0604229597
25930,1023489.4329178317
25933,53449.04478020495
25934,940299.8646803477
25936,520766.2540295416
25937,4355675.821835689
25938,202840.27539076505
25939,541767.1215573051
25942,647433.01160044
25943,1852870.7880127132
25946,3980478.963023955
25947,262198.4266208558
25948,898625.8264212823
25949,1425690.355545567
25950,1403811.011215729
25951,3986732.325647227
25952,856300.7421271
25954,586691.83938786
25956,669351.208471504
25957,610337.1436955497
25959,594214.30172022
25962,182877.59768759992
25963,811638.2430350211
25965,571133.0284818065
25967,712095.1659156508
25969,33102010.53211424
25970,16656125.91109917
